Cust_id,Time_Section_Clothing,Time_Section_Electronics,Time_Section_Snacks,Time_Section_Sports,PickUp Products,Pref_cat
53,0.44,0.47,0.8,0.22,Weightlifting gloves,Sports
46,0.47,0.8,0.4,0.01,Pedometer,Sports
32,0.8,0.4,0.69,0.45,Yoga mat,Sports
88,0.4,0.69,0.49,0.53,Punching bag,Sports
40,0.69,0.49,0.96,0.58,Water bottle (hydration),Sports
95,0.49,0.96,0.9,0.93,Climbing shoes,Sports
21,0.96,0.9,0.44,0.29,Yoga mat,Sports
78,0.9,0.44,0.47,0.93,Gymnastics leotard,Sports
25,0.44,0.49,0.8,0.09,Roller skates,Sports
67,0.4,0.22,0.4,0.63,Surfboard,Sports
25,0.69,0.01,0.69,0.86,Tennis grip tape,Sports
81,0.49,0.45,0.49,0.1,Swimming goggles,Sports
64,0.96,0.53,0.96,0.48,Sports backpack,Sports
61,0.9,0.58,0.9,0.33,Badminton racket,Sports
65,0.44,0.93,0.44,0.57,Gymnastics leotard,Sports
22,0.47,0.29,0.4,1,Beach volleyball,Sports
22,0.8,0.93,0.69,0.68,Table tennis paddle,Sports
87,0.4,0.09,0.49,0.78,Volleyball,Sports
99,0.69,0.63,0.96,0.14,Tennis balls,Sports
42,0.49,0.86,0.9,0.96,Ice skates,Sports
97,0.96,0.1,0.44,0.04,Ice skates,Sports
28,0.9,0.48,0.47,0.23,Ice skates,Sports
49,0.44,0.33,0.8,0.47,Ping pong balls,Sports
95,0.49,0.57,0.4,0.22,Baseball,Sports
99,0.22,1,0.69,0.99,Kickboard (swimming),Sports
99,0.01,0.68,0.49,0.77,Running shorts,Sports
72,0.45,0.78,0.96,0.38,Bowling ball,Sports
71,0.53,0.14,0.9,0.87,Climbing shoes,Sports
58,0.58,0.96,0.44,0.07,Sports socks,Sports
52,0.31,0.83,0.59,0.46,Weightlifting gloves,Sports
40,0.67,0.63,0.1,0.47,Baseball bat,Sports
47,0.44,0.79,0.31,0.73,Running shorts,Sports
47,0.45,0.61,0.81,0.08,Ping pong balls,Sports
64,0.53,0.92,0.78,0.64,Resistance bands,Sports
94,0.75,0.91,0.58,0.99,Sports headbands,Sports
69,0.74,0.82,0.31,0.03,Sports socks,Sports
53,0.79,0.01,0.67,0.33,Resistance bands,Sports
91,0.53,0.12,0.44,0.81,Swimming goggles,Sports
84,0.76,0.46,0.45,0.21,Surfboard,Sports
44,0.76,0.47,0.53,0.2,Basketball,Sports
81,0.28,0.73,0.75,0.07,Shuttlecocks,Sports
27,0.59,0.08,0.74,0.15,Beach volleyball,Sports
62,0.79,0.64,0.79,0.06,Beach volleyball,Sports
52,0.32,0.99,0.53,0.59,Sports watch (fitness tracking),Sports
38,0.83,0.03,0.76,0.85,Cycling helmet,Sports
84,0.63,0.33,0.76,0.6,Climbing harness,Sports
30,0.79,0.81,0.28,0.64,Golf clubs,Sports
30,0.61,0.21,0.59,0.77,Running shoes,Sports
59,0.92,0.2,0.79,0.46,Soccer ball,Sports
100,0.91,0.07,0.32,0.08,Surfboard,Sports
72,0.82,0.15,0.83,0.05,Ice skates,Sports
77,0.01,0.06,0.63,0.65,Golf balls,Sports
28,0.12,0.59,0.79,0.34,Climbing harness,Sports
24,0.46,0.85,0.61,0.65,Basketball,Sports
76,0.47,0.6,0.92,0.11,Swimming goggles,Sports
54,0.73,0.64,0.91,0.7,Gymnastics leotard,Sports
78,0.08,0.77,0.82,0.04,Basketball,Sports
23,0.64,0.46,0.01,0.49,Soccer ball,Sports
79,0.99,0.08,0.12,0.93,Beach volleyball,Sports
75,0.03,0.05,0.46,0.88,Ping pong balls,Sports
77,0.33,0.65,0.47,0.43,Ice skates,Sports
100,0.81,0.34,0.73,0.91,Sports headbands,Sports
40,0.21,0.65,0.08,0.63,Jump rope,Sports
88,0.2,0.11,0.64,0.27,Volleyball,Sports
86,0.07,0.7,0.99,0.83,Hockey stick,Sports
49,0.15,0.04,0.03,0.46,Resistance bands,Sports
44,0.06,0.49,0.33,0.84,Football,Sports
27,0.59,0.93,0.81,0.51,Weightlifting gloves,Sports
33,0.85,0.88,0.21,0.11,Golf clubs,Sports
89,0.6,0.43,0.2,0.43,Sports socks,Sports
97,0.64,0.91,0.07,0.7,Football,Sports
24,0.77,0.63,0.15,0.71,Skiing goggles,Sports
32,0.46,0.27,0.06,0.19,Sports socks,Sports
63,0.08,0.83,0.59,0.9,Boxing gloves,Sports
41,0.05,0.46,0.85,0.8,Surfboard,Sports
73,0.65,0.84,0.6,0.93,Beach volleyball,Sports
78,0.34,0.51,0.64,0.37,Ping pong balls,Sports
85,0.65,0.11,0.77,0.95,Kickboard (swimming),Sports
98,0.11,0.43,0.46,0.75,Volleyball,Sports
50,0.7,0.7,0.08,0.61,Tennis balls,Sports
52,0.04,0.71,0.05,0.25,Jump rope,Sports
45,0.49,0.19,0.65,0.17,Gymnastics leotard,Sports
63,0.93,0.9,0.34,0.95,Volleyball,Sports
65,0.88,0.8,0.65,0.19,Badminton racket,Sports
73,0.43,0.93,0.11,0.96,Resistance bands,Sports
34,0.91,0.37,0.7,0.06,Frisbee,Sports
35,0.63,0.95,0.04,0.11,Sports headbands,Sports
24,0.27,0.75,0.49,0.99,Volleyball,Sports
77,0.83,0.61,0.93,0.47,Swimming goggles,Sports
92,0.46,0.25,0.88,0.45,Surfboard,Sports
44,0.84,0.17,0.43,0.79,Archery bow,Sports
66,0.51,0.95,0.91,0.09,Sports headbands,Sports
64,0.11,0.19,0.63,0.21,Soccer ball,Sports
74,0.43,0.96,0.27,0.6,Weightlifting gloves,Sports
46,0.7,0.06,0.83,0.5,Archery bow,Sports
73,0.71,0.11,0.46,0.03,Dumbbells,Sports
88,0.19,0.99,0.84,0.37,Wetsuit,Sports
43,0.9,0.47,0.51,0.38,Cycling jersey,Sports
92,0.8,0.45,0.11,0.46,Ping pong balls,Sports
85,0.93,0.79,0.43,0.82,Golf clubs,Sports
29,0.37,0.09,0.7,0.14,Skateboard,Sports
99,0.95,0.21,0.71,0.57,Climbing shoes,Sports
94,0.75,0.6,0.19,0.1,Wetsuit,Sports
76,0.61,0.5,0.9,0.53,Sports headbands,Sports
67,0.25,0.03,0.8,0.47,Gymnastics leotard,Sports
57,0.17,0.37,0.93,0.72,Cycling helmet,Sports
50,0.95,0.38,0.37,0.53,Boxing gloves,Sports
95,0.19,0.46,0.95,0.54,Baseball bat,Sports
26,0.96,0.82,0.75,0.52,Sports headbands,Sports
51,0.06,0.14,0.61,0.25,Sports watch (fitness tracking),Sports
38,0.11,0.57,0.25,0.99,Running shoes,Sports
28,0.99,0.1,0.17,0.69,Running shorts,Sports
96,0.47,0.53,0.95,0.17,Pedometer,Sports
46,0.45,0.47,0.19,0.91,Tennis racket,Sports
92,0.79,0.72,0.96,0.37,Surfboard,Sports
93,0.09,0.53,0.06,0.39,Ping pong balls,Sports
41,0.21,0.54,0.11,0.37,Shuttlecocks,Sports
39,0.6,0.52,0.99,0.36,Badminton racket,Sports
79,0.5,0.25,0.47,0.03,Tennis grip tape,Sports
73,0.03,0.99,0.45,0.47,Roller skates,Sports
85,0.37,0.69,0.79,0.8,Archery arrows,Sports
56,0.38,0.17,0.09,0.4,Sports headbands,Sports
38,0.46,0.91,0.21,0.69,Kickboard (swimming),Sports
93,0.82,0.37,0.6,0.49,Jump rope,Sports
87,0.14,0.39,0.5,0.96,Tennis racket,Sports
88,0.57,0.37,0.03,0.9,Swimming goggles,Sports
56,0.1,0.36,0.37,0.44,Tennis balls,Sports
93,0.53,0.03,0.38,0.47,Golf clubs,Sports
28,0.47,0.47,0.46,0.8,Tennis balls,Sports
92,0.72,0.8,0.82,0.4,Boxing gloves,Sports
45,0.31,0.83,0.59,0.46,Swimming goggles,Sports
34,0.67,0.63,0.1,0.47,Sports watch (fitness tracking),Sports
68,0.44,0.79,0.31,0.73,Sports headbands,Sports
53,0.45,0.61,0.81,0.08,Climbing shoes,Sports
72,0.53,0.92,0.78,0.64,Gymnastics leotard,Sports
39,0.75,0.91,0.58,0.99,Baseball bat,Sports
77,0.74,0.82,0.31,0.03,Weightlifting gloves,Sports
63,0.79,0.01,0.67,0.33,Ice skates,Sports
53,0.53,0.12,0.44,0.81,Tennis grip tape,Sports
87,0.76,0.46,0.45,0.21,Punching bag,Sports
84,0.76,0.47,0.53,0.2,Badminton racket,Sports
38,0.28,0.73,0.75,0.07,Skateboard,Sports
41,0.59,0.08,0.74,0.15,Ice skates,Sports
54,0.79,0.64,0.79,0.06,Ice skates,Sports
21,0.32,0.99,0.53,0.59,Skiing goggles,Sports
51,0.83,0.03,0.76,0.85,Pedometer,Sports
53,0.63,0.33,0.76,0.6,Football,Sports
97,0.79,0.81,0.28,0.64,Shuttlecocks,Sports
28,0.61,0.21,0.59,0.77,Wetsuit,Sports
49,0.92,0.2,0.79,0.46,Volleyball,Sports
95,0.91,0.07,0.32,0.08,Volleyball,Sports
99,0.82,0.15,0.83,0.05,Shuttlecocks,Sports
99,0.01,0.06,0.63,0.65,Sports backpack,Sports
72,0.12,0.59,0.79,0.34,Climbing shoes,Sports
71,0.46,0.85,0.61,0.65,Running shorts,Sports
58,0.47,0.6,0.92,0.11,Soccer ball,Sports
52,0.73,0.64,0.91,0.7,Sports socks,Sports
40,0.08,0.77,0.82,0.04,Yogurt-covered pretzels,Snack
47,0.64,0.46,0.01,0.49,Mini fruit pies,Snack
47,0.99,0.08,0.12,0.93,Fruit cups,Snack
64,0.03,0.05,0.46,0.88,Cheese sticks,Snack
94,0.33,0.65,0.47,0.43,Sliced cheese with whole wheat crackers,Snack
69,0.81,0.34,0.73,0.91,"Nuts (almonds, peanuts, cashews)",Snack
53,0.21,0.65,0.08,0.63,Rings,Clothing
91,0.2,0.11,0.64,0.27,Caps,Clothing
84,0.07,0.7,0.99,0.83,Hair accessories,Clothing
44,0.15,0.04,0.03,0.46,Traditional clothing,Clothing
81,0.06,0.49,0.33,0.84,Jeans,Clothing
27,0.59,0.93,0.81,0.51,Formal shirts,Clothing
62,0.85,0.88,0.21,0.11,Hats,Clothing
52,0.6,0.43,0.2,0.43,Rompers,Clothing
38,0.64,0.91,0.07,0.7,Trench coats,Clothing
84,0.77,0.63,0.15,0.71,Sportswear,Clothing
30,0.46,0.27,0.06,0.19,Keychains,Clothing
30,0.08,0.83,0.59,0.9,Formal shirts,Clothing
59,0.05,0.46,0.85,0.8,Hair accessories,Clothing
100,0.65,0.84,0.6,0.93,Sweaters,Clothing
72,0.34,0.51,0.64,0.37,Jewelry,Clothing
77,0.65,0.11,0.77,0.95,Hoodies,Clothing
28,0.11,0.43,0.46,0.75,Hoodies,Clothing
24,0.7,0.7,0.08,0.61,Stilettos,Clothing
76,0.04,0.71,0.05,0.25,Handbags,Clothing
54,0.49,0.19,0.65,0.17,Workout clothes,Clothing
78,0.93,0.9,0.34,0.95,Stilettos,Clothing
23,0.88,0.8,0.65,0.19,Flats,Clothing
79,0.43,0.93,0.11,0.96,Skirts,Clothing
75,0.91,0.37,0.7,0.06,Work uniforms,Clothing
77,0.63,0.95,0.04,0.11,Cufflinks,Clothing
100,0.27,0.75,0.49,0.99,Kimonos,Clothing
40,0.83,0.61,0.93,0.47,Flats,Clothing
88,0.46,0.25,0.88,0.45,Pants,Clothing
86,0.84,0.17,0.43,0.79,Skirts,Clothing
49,0.51,0.95,0.91,0.09,Tuxedos,Clothing
44,0.11,0.19,0.63,0.21,Cosplay outfits,Clothing
27,0.43,0.96,0.27,0.6,Robes,Clothing
33,0.7,0.06,0.83,0.5,Jeans,Clothing
89,0.71,0.11,0.46,0.03,Tie clips,Clothing
97,0.19,0.99,0.84,0.37,Caps,Clothing
24,0.9,0.47,0.51,0.38,Formal shirts,Clothing
32,0.8,0.45,0.11,0.46,Jewelry,Clothing
63,0.93,0.79,0.43,0.82,Tuxedos,Clothing
41,0.37,0.09,0.7,0.14,Cardigans,Clothing
73,0.95,0.21,0.71,0.57,Formalwear,Clothing
78,0.75,0.6,0.19,0.1,Traditional clothing,Clothing
85,0.61,0.5,0.9,0.53,Winter jackets,Clothing
98,0.25,0.03,0.8,0.47,Leotards & tights,Clothing
50,0.17,0.37,0.93,0.72,Dancewear,Clothing
52,0.95,0.38,0.37,0.53,Jumpsuits,Clothing
45,0.19,0.46,0.95,0.54,Bras,Clothing
63,0.96,0.82,0.75,0.52,Cardigans,Clothing
65,0.06,0.14,0.61,0.25,Kilts,Clothing
73,0.11,0.57,0.25,0.99,Ties & bow ties,Clothing
34,0.99,0.1,0.17,0.69,Heels,Clothing
35,0.47,0.53,0.95,0.17,Clutches,Clothing
24,0.45,0.47,0.19,0.91,Watches,Clothing
77,0.79,0.72,0.96,0.37,Dancewear,Clothing
92,0.09,0.53,0.06,0.39,Dresses,Clothing
44,0.21,0.54,0.11,0.37,Wallets,Clothing
66,0.6,0.52,0.99,0.36,Trench coats,Clothing
64,0.5,0.25,0.47,0.03,Heels,Clothing
74,0.03,0.99,0.45,0.47,Pants,Clothing
46,0.37,0.69,0.79,0.8,Uniforms,Clothing
73,0.38,0.17,0.09,0.4,Kimonos,Clothing
88,0.46,0.91,0.21,0.69,Tuxedos,Clothing
43,0.82,0.37,0.6,0.49,Parkas,Clothing
92,0.14,0.39,0.5,0.96,Watches,Clothing
85,0.57,0.37,0.03,0.9,Clutches,Clothing
29,0.1,0.36,0.37,0.44,Raincoats,Clothing
99,0.53,0.03,0.38,0.47,Leggings,Clothing
94,0.47,0.47,0.46,0.8,Sweaters,Clothing
76,0.72,0.8,0.82,0.4,Uniforms,Clothing
67,0.53,0.4,0.14,0.69,Jumpsuits,Clothing
57,0.54,0.69,0.57,0.49,Prescription glasses,Clothing
50,0.52,0.49,0.1,0.96,Formalwear,Clothing
95,0.25,0.96,0.53,0.9,Sarees,Clothing
26,0.99,0.9,0.47,0.44,Performance wear,Clothing
51,0.69,0.44,0.72,0.4,Work gloves,Clothing
38,0.17,0.47,0.53,0.69,Dancewear,Clothing
28,0.91,0.8,0.54,0.49,Rings,Clothing
96,0.37,0.4,0.52,0.96,Hair accessories,Clothing
46,0.39,0.69,0.25,0.9,Stilettos,Clothing
92,0.37,0.49,0.99,0.44,Hats,Clothing
93,0.36,0.96,0.69,0.47,Wallets,Clothing
41,0.03,0.9,0.17,0.8,Denim jackets,Clothing
39,0.47,0.44,0.91,0.4,Bracelets,Clothing
79,0.8,0.4,0.37,0.69,Dancewear,Clothing
73,0.4,0.69,0.39,0.49,Formalwear,Clothing
85,0.69,0.49,0.37,0.96,Raincoats,Clothing
56,0.49,0.96,0.36,0.9,Workout clothes,Clothing
38,0.96,0.9,0.03,0.44,Robes,Clothing
93,0.9,0.44,0.47,0.49,Tie clips,Clothing
87,0.44,0.47,0.8,0.22,Ties & bow ties,Clothing
88,0.47,0.8,0.4,0.01,Performance wear,Clothing
56,0.8,0.4,0.69,0.45,Sandals,Clothing
93,0.4,0.69,0.49,0.53,Keychains,Clothing
28,0.69,0.49,0.96,0.58,Bracelets,Clothing
92,0.49,0.96,0.9,0.93,Dancewear,Clothing
45,0.96,0.9,0.44,0.29,Windbreakers,Clothing
34,0.9,0.44,0.47,0.93,Sneakers,Clothing
68,0.44,0.49,0.8,0.09,Winter jackets,Clothing
53,0.4,0.22,0.4,0.63,Sweaters,Clothing
72,0.69,0.01,0.69,0.86,Jewelry,Clothing
39,0.49,0.45,0.49,0.1,Windbreakers,Clothing
77,0.96,0.53,0.96,0.48,Cardigans,Clothing
63,0.9,0.58,0.9,0.33,Denim jackets,Clothing
53,0.44,0.93,0.44,0.57,Winter jackets,Clothing
87,0.47,0.29,0.4,1,Rompers,Clothing
84,0.8,0.93,0.69,0.68,Caps,Clothing
38,0.4,0.09,0.49,0.78,Kimonos,Clothing
41,0.69,0.63,0.96,0.14,Handbags,Clothing
54,0.49,0.86,0.9,0.96,Swimwear,Clothing
21,0.96,0.1,0.44,0.04,Heels,Clothing
51,0.9,0.48,0.47,0.23,Dancewear,Clothing
53,0.44,0.33,0.8,0.47,Sweaters,Clothing
69,0.49,0.57,0.4,0.22,Hoodies,Clothing
78,0.22,1,0.69,0.99,Loafers,Clothing
77,0.01,0.68,0.49,0.77,Handbags,Clothing
81,0.45,0.78,0.96,0.38,Winter jackets,Clothing
39,0.53,0.14,0.9,0.87,Kilts,Clothing
47,0.58,0.96,0.44,0.07,Sneakers,Clothing
68,0.31,0.83,0.59,0.46,Robes,Clothing
66,0.67,0.63,0.1,0.47,Tuxedos,Clothing
22,0.44,0.79,0.31,0.73,Shoes,Clothing
62,0.45,0.61,0.81,0.08,Trench coats,Clothing
100,0.53,0.92,0.78,0.64,Formal shirts,Clothing
42,0.75,0.91,0.58,0.99,Tote bags,Clothing
28,0.74,0.82,0.31,0.03,Handbags,Clothing
50,0.79,0.01,0.67,0.33,Handbags,Clothing
36,0.53,0.12,0.44,0.81,Cosplay outfits,Clothing
54,0.76,0.46,0.45,0.21,Ties & bow ties,Clothing
81,0.76,0.47,0.53,0.2,Tracksuits,Clothing
99,0.28,0.73,0.75,0.07,Suits,Clothing
25,0.59,0.08,0.74,0.15,Stilettos,Clothing
42,0.79,0.64,0.79,0.06,Costumes,Clothing
28,0.32,0.99,0.53,0.59,Trench coats,Clothing
80,0.83,0.03,0.76,0.85,Parkas,Clothing
37,0.63,0.33,0.76,0.6,Leotards & tights,Clothing
92,0.79,0.81,0.28,0.64,Bracelets,Clothing
34,0.61,0.21,0.59,0.77,Sweaters,Clothing
60,0.92,0.2,0.79,0.46,Sportswear,Clothing
81,0.91,0.07,0.32,0.08,Raincoats,Clothing
52,0.82,0.15,0.83,0.05,Jewelry,Clothing
93,0.01,0.06,0.63,0.65,Traditional clothing,Clothing
51,0.12,0.59,0.79,0.34,Keychains,Clothing
33,0.46,0.85,0.61,0.65,Spring jackets,Clothing
44,0.47,0.6,0.92,0.11,Flip-flops,Clothing
27,0.73,0.64,0.91,0.7,Flip-flops,Clothing
38,0.08,0.77,0.82,0.04,Sweaters,Clothing
41,0.64,0.46,0.01,0.49,Sweaters,Clothing
52,0.99,0.08,0.12,0.93,Parkas,Clothing
90,0.03,0.05,0.46,0.88,Children's clothing,Clothing
64,0.33,0.65,0.47,0.43,Leotards & tights,Clothing
25,0.81,0.34,0.73,0.91,Jewelry,Clothing
44,0.21,0.65,0.08,0.63,Children's clothing,Clothing
81,0.2,0.11,0.64,0.27,Theatrical costumes,Clothing
78,0.07,0.7,0.99,0.83,Uniforms,Clothing
66,0.15,0.04,0.03,0.46,Sportswear,Clothing
23,0.06,0.49,0.33,0.84,Hats,Clothing
56,0.59,0.93,0.81,0.51,Performance wear,Clothing
27,0.85,0.88,0.21,0.11,Denim jackets,Clothing
23,0.6,0.43,0.2,0.43,Handbags,Clothing
87,0.64,0.91,0.07,0.7,Tracksuits,Clothing
84,0.77,0.63,0.15,0.71,School uniforms,Clothing
38,0.46,0.27,0.06,0.19,Sports uniforms,Clothing
41,0.08,0.83,0.59,0.9,Maternity wear,Clothing
54,0.05,0.46,0.85,0.8,Sweaters,Clothing
21,0.65,0.84,0.6,0.93,Necklaces,Clothing
51,0.34,0.51,0.64,0.37,Bras,Clothing
53,0.65,0.11,0.77,0.95,Scarves,Clothing
69,0.11,0.43,0.46,0.75,Sunglasses,Clothing
78,0.7,0.7,0.08,0.61,Sports uniforms,Clothing
77,0.04,0.71,0.05,0.25,Suits,Clothing
81,0.49,0.19,0.65,0.17,Cosplay outfits,Clothing
39,0.93,0.9,0.34,0.95,Skirts,Clothing
47,0.88,0.8,0.65,0.19,School uniforms,Clothing
68,0.43,0.93,0.11,0.96,Children's clothing,Clothing
66,0.91,0.37,0.7,0.06,Cufflinks,Clothing
22,0.63,0.95,0.04,0.11,T-shirts,Clothing
62,0.27,0.75,0.49,0.99,Leotards & tights,Clothing
100,0.83,0.61,0.93,0.47,Keychains,Clothing
42,0.46,0.25,0.88,0.45,Sportswear,Clothing
28,0.84,0.17,0.43,0.79,Sportswear,Clothing
50,0.51,0.95,0.91,0.09,Suits,Clothing
36,0.11,0.19,0.63,0.21,Scarves,Clothing
54,0.43,0.96,0.27,0.6,Sandals,Clothing
81,0.7,0.06,0.83,0.5,Hats,Clothing
99,0.71,0.11,0.46,0.03,Sarees,Clothing
25,0.19,0.99,0.84,0.37,Robes,Clothing
42,0.9,0.47,0.51,0.38,Coats,Clothing
28,0.8,0.45,0.11,0.46,Flats,Clothing
80,0.93,0.79,0.43,0.82,Hats,Clothing
37,0.37,0.09,0.7,0.14,Sarees,Clothing
92,0.95,0.21,0.71,0.57,Leather jackets,Clothing
34,0.75,0.6,0.19,0.1,Hair accessories,Clothing
60,0.61,0.5,0.9,0.53,Winter jackets,Clothing
81,0.25,0.03,0.8,0.47,T-shirts,Clothing
52,0.17,0.37,0.93,0.72,Robes,Clothing
93,0.95,0.38,0.37,0.53,Sleepwear,Clothing
51,0.19,0.46,0.95,0.54,Flats,Clothing
33,0.96,0.82,0.75,0.52,Earrings,Clothing
44,0.06,0.14,0.61,0.25,Sweaters,Clothing
27,0.11,0.57,0.25,0.99,Uniforms,Clothing
38,0.99,0.1,0.17,0.69,Uniforms,Clothing
41,0.47,0.53,0.95,0.17,Boxers & briefs,Clothing
52,0.45,0.47,0.19,0.91,Sunglasses,Clothing
90,0.79,0.72,0.96,0.37,Tote bags,Clothing
64,0.09,0.53,0.06,0.39,Work gloves,Clothing
25,0.21,0.54,0.11,0.37,Heels,Clothing
44,0.6,0.52,0.99,0.36,Shawls,Clothing
81,0.5,0.25,0.47,0.03,Theatrical costumes,Clothing
78,0.03,0.99,0.45,0.47,Keychains,Clothing
66,0.37,0.69,0.79,0.8,Work gloves,Clothing
23,0.38,0.17,0.09,0.4,Heels,Clothing
56,0.46,0.91,0.21,0.69,Earrings,Clothing
27,0.82,0.37,0.6,0.49,Sports uniforms,Clothing
23,0.14,0.39,0.5,0.96,Tie clips,Clothing
89,0.57,0.37,0.03,0.9,Jewelry,Clothing
77,0.1,0.36,0.37,0.44,Shoes,Clothing
100,0.53,0.03,0.38,0.47,Tuxedos,Clothing
68,0.47,0.47,0.46,0.8,Sunglasses,Clothing
83,0.72,0.8,0.82,0.4,Leather jackets,Clothing
20,0.53,0.4,0.14,0.69,Kilts,Clothing
31,0.54,0.69,0.57,0.49,Heels,Clothing
26,0.52,0.49,0.1,0.96,Work uniforms,Clothing
45,0.25,0.96,0.53,0.9,Boxers & briefs,Clothing
33,0.99,0.9,0.47,0.44,Sleepwear,Clothing
42,0.69,0.44,0.72,0.4,Evening gowns,Clothing
28,0.17,0.47,0.53,0.69,Leggings,Clothing
69,0.91,0.8,0.54,0.49,Kilts,Clothing
70,0.37,0.4,0.52,0.96,Watches,Clothing
86,0.39,0.69,0.25,0.9,Shawls,Clothing
40,0.37,0.49,0.99,0.44,Leather jackets,Clothing
59,0.36,0.96,0.69,0.47,Keychains,Clothing
39,0.03,0.9,0.17,0.8,Maternity wear,Clothing
71,0.47,0.44,0.91,0.4,Rings,Clothing
30,0.8,0.4,0.37,0.69,Dancewear,Clothing
64,0.4,0.69,0.39,0.49,Gloves & mittens,Clothing
50,0.69,0.49,0.37,0.96,Sportswear,Clothing
40,0.49,0.96,0.36,0.9,Flats,Clothing
24,0.96,0.9,0.03,0.44,Slippers,Clothing
83,0.9,0.44,0.47,0.49,Jackets,Clothing
48,0.44,0.47,0.8,0.22,Loafers,Clothing
53,0.47,0.8,0.4,0.01,Theatrical costumes,Clothing
33,0.8,0.4,0.69,0.45,Performance wear,Clothing
89,0.4,0.69,0.49,0.53,Parkas,Clothing
50,0.69,0.49,0.96,0.58,School uniforms,Clothing
63,0.49,0.96,0.9,0.93,Cardigans,Clothing
54,0.96,0.9,0.44,0.29,Robes,Clothing
92,0.9,0.44,0.47,0.93,Performance wear,Clothing
50,0.44,0.49,0.8,0.09,Skirts,Clothing
25,0.4,0.22,0.4,0.63,Flip-flops,Clothing
28,0.69,0.01,0.69,0.86,Sneakers,Clothing
60,0.49,0.45,0.49,0.1,Bracelets,Clothing
28,0.96,0.53,0.96,0.48,Workout clothes,Clothing
33,0.9,0.58,0.9,0.33,Trench coats,Clothing
31,0.44,0.93,0.44,0.57,Luggage,Clothing
92,0.47,0.29,0.4,1,Work gloves,Clothing
20,0.8,0.93,0.69,0.68,Costumes,Clothing
49,0.4,0.09,0.49,0.78,Bracelets,Clothing
92,0.69,0.63,0.96,0.14,Cufflinks,Clothing
69,0.49,0.86,0.9,0.96,Cosplay outfits,Clothing
23,0.96,0.1,0.44,0.04,Cosplay outfits,Clothing
47,0.9,0.48,0.47,0.23,Caps,Clothing
83,0.44,0.33,0.8,0.47,Kilts,Clothing
55,0.49,0.57,0.4,0.22,Costumes,Clothing
84,0.22,1,0.69,0.99,Denim jackets,Clothing
28,0.01,0.68,0.49,0.77,Bracelets,Clothing
41,0.45,0.78,0.96,0.38,Sports bras,Clothing
42,0.53,0.14,0.9,0.87,Leotards & tights,Clothing
26,0.58,0.96,0.44,0.07,Traditional clothing,Clothing
75,0.08,0.31,0.87,0.75,Rings,Clothing
82,0.21,0.81,0.72,0.74,Tie clips,Clothing
21,0.33,0.78,0.97,0.79,Jackets,Clothing
99,0.8,0.58,0.71,0.53,Work uniforms,Clothing
50,0.53,0.31,0.92,0.76,Prescription glasses,Clothing
39,0.51,0.67,0.31,0.76,Jackets,Clothing
68,0.62,0.44,0.08,0.28,Skirts,Clothing
50,0.91,0.45,0.21,0.59,Rompers,Clothing
65,0.46,0.53,0.33,0.79,Evening gowns,Clothing
91,0.21,0.75,0.8,0.32,Swimwear,Clothing
53,0.59,0.74,0.53,0.83,Jumpsuits,Clothing
94,0.76,0.79,0.51,0.63,Umbrellas,Clothing
24,0.49,0.53,0.62,0.79,Leggings,Clothing
52,0.59,0.76,0.91,0.61,T-shirts,Clothing
78,0.1,0.76,0.46,0.92,Wallets,Clothing
83,0.31,0.28,0.21,0.91,Cardigans,Clothing
95,0.81,0.59,0.59,0.82,Panties,Clothing
80,0.78,0.79,0.76,0.01,Panties,Clothing
94,0.58,0.32,0.49,0.12,Sports uniforms,Clothing
66,0.31,0.83,0.59,0.46,Prescription glasses,Clothing
27,0.67,0.63,0.1,0.47,Tuxedos,Clothing
88,0.44,0.79,0.31,0.73,Dresses,Clothing
50,0.45,0.61,0.81,0.08,Wallets,Clothing
59,0.53,0.92,0.78,0.64,Evening gowns,Clothing
99,0.75,0.91,0.58,0.99,Watches,Clothing
27,0.74,0.82,0.31,0.03,Loafers,Clothing
53,0.79,0.01,0.67,0.33,Suits,Clothing
94,0.53,0.12,0.44,0.81,Raincoats,Clothing
41,0.76,0.46,0.45,0.21,Raincoats,Clothing
51,0.76,0.47,0.53,0.2,Skirts,Clothing
71,0.28,0.73,0.75,0.07,Raincoats,Clothing
92,0.59,0.08,0.74,0.15,Sweaters,Clothing
37,0.79,0.64,0.79,0.06,Windbreakers,Clothing
30,0.32,0.99,0.53,0.59,Windbreakers,Clothing
55,0.83,0.03,0.76,0.85,Sunglasses,Clothing
61,0.63,0.33,0.76,0.6,Sports bras,Clothing
63,0.79,0.81,0.28,0.64,Rompers,Clothing
85,0.61,0.21,0.59,0.77,Sunglasses,Clothing
29,0.92,0.2,0.79,0.46,Sunglasses,Clothing
74,0.91,0.07,0.32,0.08,Gloves & mittens,Clothing
37,0.82,0.15,0.83,0.05,Watches,Clothing
85,0.01,0.06,0.63,0.65,Dancewear,Clothing
85,0.12,0.59,0.79,0.34,Theatrical costumes,Clothing
72,0.46,0.85,0.61,0.65,Rompers,Clothing
57,0.47,0.6,0.92,0.11,Maternity wear,Clothing
58,0.73,0.64,0.91,0.7,Sports leggings,Clothing
74,0.08,0.77,0.82,0.04,Windbreakers,Clothing
48,0.64,0.46,0.01,0.49,Keychains,Clothing
